GEOID,NAME,ABBR,year,indicator_id,category,dimension,indicator_label,value_pwd,value_pwod,value_raw,direction,transform,weight,source_status,notes
000,United States,USA,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,NA,NA,NA,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
01,Alabama,AL,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,37491.05327137842,46693.40271071676,9202.349439338337,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
02,Alaska,AK,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,35259.204121409195,48971.116835290544,13711.91271388135,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
04,Arizona,AZ,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,36002.880230418436,47003.76030082406,11000.880070405627,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
05,Arkansas,AR,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,34517.275896586245,46023.03452878166,11505.758632195415,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
06,California,CA,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,33750.477391621,44408.52288371184,10658.045492090838,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
08,Colorado,CO,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,39115.97887737141,53784.47095638569,14668.492079014279,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
09,Connecticut,CT,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,32906.489159662284,56411.12427370677,23504.63511404449,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
10,Delaware,DE,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,35711.73487608028,51016.76410868611,15305.029232605833,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
11,District of Columbia,DC,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,53288.807574115854,78156.91777536992,24868.110201254065,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
12,Florida,FL,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,34218.45058855735,43017.48073990067,8799.030151343315,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
13,Georgia,GA,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,37626.20456113213,49123.10039925584,11496.89583812371,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
15,Hawaii,HI,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,35988.051966747036,42285.96106092777,6297.909094180737,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
16,Idaho,ID,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,35946.92926080042,45750.63724101871,9803.707980218293,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
17,Illinois,IL,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,34583.271577491236,49404.673682130335,14821.402104639099,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
18,Indiana,IN,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,36571.42857142857,48979.5918367347,12408.163265306124,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
19,Iowa,IA,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,36219.171260087605,50933.20958449819,14714.038324410583,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
20,Kansas,KS,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,36380.274302804406,50218.17004988339,13837.895747078983,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
21,Kentucky,KY,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,35793.382698373636,47538.08639627749,11744.703697903853,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
22,Louisiana,LA,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,35142.39299804396,46414.48131817127,11272.08832012731,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
23,Maine,ME,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,31763.0476644234,44666.78577809541,12903.738113672007,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
24,Maryland,MD,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,42902.087901611216,57202.78386881495,14300.695967203734,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
25,Massachusetts,MA,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,36552.71358207455,55742.888212663696,19190.174630589143,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
26,Michigan,MI,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,34192.052484800566,48082.57380675079,13890.521321950226,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
27,Minnesota,MN,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,33861.08745395405,51304.67796053644,17443.59050658239,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
28,Mississippi,MS,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,34350.096180269305,44655.125034350094,10305.028854080789,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
29,Missouri,MO,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,35168.313349671946,47697.02498049258,12528.711630820631,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
30,Montana,MT,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,33932.51200390335,46130.47383537187,12197.961831468521,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
31,Nebraska,NE,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,37732.068919460406,50086.817149726194,12354.748230265788,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
32,Nevada,NV,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,38406.045319133475,45672.05389302359,7266.008573890118,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
33,New Hampshire,NH,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,35235.10157908889,50070.933822915795,14835.832243826902,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
34,New Jersey,NJ,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,40088.636342739446,55167.84817808181,15079.211835342365,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
35,New Mexico,NM,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,32992.77458236646,43990.366109821945,10997.591527455486,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
36,New York,NY,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,34958.208205881536,47416.71857712655,12458.510371245015,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
37,North Carolina,NC,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,37228.8938763788,47865.72069820131,10636.826821822506,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
38,North Dakota,ND,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,42726.8525303541,56255.14356898865,13528.291038634547,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
39,Ohio,OH,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,34970.38445566411,50269.92765501715,15299.543199353036,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
40,Oklahoma,OK,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,34794.554483317756,45041.49447678674,10246.939993468986,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
41,Oregon,OR,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,32829.3250290774,46899.035755824865,14069.710726747464,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
42,Pennsylvania,PA,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,35322.47340425532,50698.13829787234,15375.664893617024,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
44,Rhode Island,RI,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,34465.26188812193,49783.15606062057,15317.894172498636,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
45,South Carolina,SC,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,35460.99290780142,46067.15090741574,10606.15799961432,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
46,South Dakota,SD,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,36425.31103800754,51223.0936471981,14797.782609190559,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
47,Tennessee,TN,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,34858.387799564276,46840.95860566449,11982.570806100215,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
48,Texas,TX,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,36648.838426871705,48249.17103817843,11600.332611306723,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
49,Utah,UT,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,35944.60302357543,47573.73929590866,11629.136272333228,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
50,Vermont,VT,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,33058.50563677215,47509.22965763661,14450.724020864465,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
51,Virginia,VA,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,39205.69266657519,53907.82741654089,14702.134749965699,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
53,Washington,WA,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,37260.87154087336,53619.30294906167,16358.431408188306,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
54,West Virginia,WV,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,33648.50768868401,44864.67691824534,11216.169229561332,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
55,Wisconsin,WI,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,37878.377939632686,51947.489745781975,14069.111806149289,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
56,Wyoming,WY,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,34870.9230987174,47947.51926073643,13076.596162019028,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
72,Puerto Rico,PR,2024,eq_score_coladj_ind_income,WE,equity,Cost-of-Living Adjusted Individual Income: Equity,NA,NA,NA,lower_better,log1p,1,external_ready,PWOD: same PUMS pull without DIS filter + BEA RPP.
000,United States,USA,2024,rel_score_coladj_hh_income,WE,relative,Cost-of-Living Adjusted Household Income: Relative,NA,NA,NA,higher_better,log1p,1,external_ready,Base: ACS PUMS HINCP any member DIS=1. Use median. COL: BEA RPP same as individual income. Disability HH = any member DIS=1.
01,Alabama,AL,2024,rel_score_coladj_hh_income,WE,relative,Cost-of-Living Adjusted Household Income: Relative,56236.57990706763,NA,56236.57990706763,higher_better,log1p,1,external_ready,Base: ACS PUMS HINCP any member DIS=1. Use median. COL: BEA RPP same as individual income. Disability HH = any member DIS=1.
02,Alaska,AK,2024,rel_score_coladj_hh_income,WE,relative,Cost-of-Living Adjusted Household Income: Relative,61801.54944613667,NA,61801.54944613667,higher_better,log1p,1,external_ready,Base: ACS PUMS HINCP any member DIS=1. Use median. COL: BEA RPP same as individual income. Disability HH = any member DIS=1.
04,Arizona,AZ,2024,rel_score_coladj_hh_income,WE,relative,Cost-of-Living Adjusted Household Income: Relative,63305.06440515241,NA,63305.06440515241,higher_better,log1p,1,external_ready,Base: ACS PUMS HINCP any member DIS=1. Use median. COL: BEA RPP same as individual income. Disability HH = any member DIS=1.
05,Arkansas,AR,2024,rel_score_coladj_hh_income,WE,relative,Cost-of-Living Adjusted Household Income: Relative,52121.08660384523,NA,52121.08660384523,higher_better,log1p,1,external_ready,Base: ACS PUMS HINCP any member DIS=1. Use median. COL: BEA RPP same as individual income. Disability HH = any member DIS=1.
06,California,CA,2024,rel_score_coladj_hh_income,WE,relative,Cost-of-Living Adjusted Household Income: Relative,67500.954783242,NA,67500.954783242,higher_better,log1p,1,external_ready,Base: ACS PUMS HINCP any member DIS=1. Use median. COL: BEA RPP same as individual income. Disability HH = any member DIS=1.
08,Colorado,CO,2024,rel_score_coladj_hh_income,WE,relative,Cost-of-Living Adjusted Household Income: Relative,69044.5922159202,NA,69044.5922159202,higher_better,log1p,1,external_ready,Base: ACS PUMS HINCP any member DIS=1. Use median. COL: BEA RPP same as individual income. Disability HH = any member DIS=1.
09,Connecticut,CT,2024,rel_score_coladj_hh_income,WE,relative,Cost-of-Living Adjusted Household Income: Relative,67317.27496662342,NA,67317.27496662342,higher_better,log1p,1,external_ready,Base: ACS PUMS HINCP any member DIS=1. Use median. COL: BEA RPP same as individual income. Disability HH = any member DIS=1.
10,Delaware,DE,2024,rel_score_coladj_hh_income,WE,relative,Cost-of-Living Adjusted Household Income: Relative,69892.96682889998,NA,69892.96682889998,higher_better,log1p,1,external_ready,Base: ACS PUMS HINCP any member DIS=1. Use median. COL: BEA RPP same as individual income. Disability HH = any member DIS=1.
11,District of Columbia,DC,2024,rel_score_coladj_hh_income,WE,relative,Cost-of-Living Adjusted Household Income: Relative,62170.27550313516,NA,62170.27550313516,higher_better,log1p,1,external_ready,Base: ACS PUMS HINCP any member DIS=1. Use median. COL: BEA RPP same as individual income. Disability HH = any member DIS=1.
12,Florida,FL,2024,rel_score_coladj_hh_income,WE,relative,Cost-of-Living Adjusted Household Income: Relative,59246.803019045015,NA,59246.803019045015,higher_better,log1p,1,external_ready,Base: ACS PUMS HINCP any member DIS=1. Use median. COL: BEA RPP same as individual income. Disability HH = any member DIS=1.
13,Georgia,GA,2024,rel_score_coladj_hh_income,WE,relative,Cost-of-Living Adjusted Household Income: Relative,61874.20305608395,NA,61874.20305608395,higher_better,log1p,1,external_ready,Base: ACS PUMS HINCP any member DIS=1. Use median. COL: BEA RPP same as individual income. Disability HH = any member DIS=1.
15,Hawaii,HI,2024,rel_score_coladj_hh_income,WE,relative,Cost-of-Living Adjusted Household Income: Relative,82322.66887393386,NA,82322.66887393386,higher_better,log1p,1,external_ready,Base: ACS PUMS HINCP any member DIS=1. Use median. COL: BEA RPP same as individual income. Disability HH = any member DIS=1.
16,Idaho,ID,2024,rel_score_coladj_hh_income,WE,relative,Cost-of-Living Adjusted Household Income: Relative,64050.8921374262,NA,64050.8921374262,higher_better,log1p,1,external_ready,Base: ACS PUMS HINCP any member DIS=1. Use median. COL: BEA RPP same as individual income. Disability HH = any member DIS=1.
17,Illinois,IL,2024,rel_score_coladj_hh_income,WE,relative,Cost-of-Living Adjusted Household Income: Relative,59186.79907119214,NA,59186.79907119214,higher_better,log1p,1,external_ready,Base: ACS PUMS HINCP any member DIS=1. Use median. COL: BEA RPP same as individual income. Disability HH = any member DIS=1.
18,Indiana,IN,2024,rel_score_coladj_hh_income,WE,relative,Cost-of-Living Adjusted Household Income: Relative,57251.70068027211,NA,57251.70068027211,higher_better,log1p,1,external_ready,Base: ACS PUMS HINCP any member DIS=1. Use median. COL: BEA RPP same as individual income. Disability HH = any member DIS=1.
19,Iowa,IA,2024,rel_score_coladj_hh_income,WE,relative,Cost-of-Living Adjusted Household Income: Relative,59648.447668956775,NA,59648.447668956775,higher_better,log1p,1,external_ready,Base: ACS PUMS HINCP any member DIS=1. Use median. COL: BEA RPP same as individual income. Disability HH = any member DIS=1.
20,Kansas,KS,2024,rel_score_coladj_hh_income,WE,relative,Cost-of-Living Adjusted Household Income: Relative,59235.12147217356,NA,59235.12147217356,higher_better,log1p,1,external_ready,Base: ACS PUMS HINCP any member DIS=1. Use median. COL: BEA RPP same as individual income. Disability HH = any member DIS=1.
21,Kentucky,KY,2024,rel_score_coladj_hh_income,WE,relative,Cost-of-Living Adjusted Household Income: Relative,52571.53083823628,NA,52571.53083823628,higher_better,log1p,1,external_ready,Base: ACS PUMS HINCP any member DIS=1. Use median. COL: BEA RPP same as individual income. Disability HH = any member DIS=1.
22,Louisiana,LA,2024,rel_score_coladj_hh_income,WE,relative,Cost-of-Living Adjusted Household Income: Relative,51055.92944998839,NA,51055.92944998839,higher_better,log1p,1,external_ready,Base: ACS PUMS HINCP any member DIS=1. Use median. COL: BEA RPP same as individual income. Disability HH = any member DIS=1.
23,Maine,ME,2024,rel_score_coladj_hh_income,WE,relative,Cost-of-Living Adjusted Household Income: Relative,49957.31840470093,NA,49957.31840470093,higher_better,log1p,1,external_ready,Base: ACS PUMS HINCP any member DIS=1. Use median. COL: BEA RPP same as individual income. Disability HH = any member DIS=1.
24,Maryland,MD,2024,rel_score_coladj_hh_income,WE,relative,Cost-of-Living Adjusted Household Income: Relative,76365.71646486796,NA,76365.71646486796,higher_better,log1p,1,external_ready,Base: ACS PUMS HINCP any member DIS=1. Use median. COL: BEA RPP same as individual income. Disability HH = any member DIS=1.
25,Massachusetts,MA,2024,rel_score_coladj_hh_income,WE,relative,Cost-of-Living Adjusted Household Income: Relative,62870.66736116823,NA,62870.66736116823,higher_better,log1p,1,external_ready,Base: ACS PUMS HINCP any member DIS=1. Use median. COL: BEA RPP same as individual income. Disability HH = any member DIS=1.
26,Michigan,MI,2024,rel_score_coladj_hh_income,WE,relative,Cost-of-Living Adjusted Household Income: Relative,56630.586927950935,NA,56630.586927950935,higher_better,log1p,1,external_ready,Base: ACS PUMS HINCP any member DIS=1. Use median. COL: BEA RPP same as individual income. Disability HH = any member DIS=1.
27,Minnesota,MN,2024,rel_score_coladj_hh_income,WE,relative,Cost-of-Living Adjusted Household Income: Relative,64028.23809474948,NA,64028.23809474948,higher_better,log1p,1,external_ready,Base: ACS PUMS HINCP any member DIS=1. Use median. COL: BEA RPP same as individual income. Disability HH = any member DIS=1.
28,Mississippi,MS,2024,rel_score_coladj_hh_income,WE,relative,Cost-of-Living Adjusted Household Income: Relative,51525.14427040396,NA,51525.14427040396,higher_better,log1p,1,external_ready,Base: ACS PUMS HINCP any member DIS=1. Use median. COL: BEA RPP same as individual income. Disability HH = any member DIS=1.
29,Missouri,MO,2024,rel_score_coladj_hh_income,WE,relative,Cost-of-Living Adjusted Household Income: Relative,55280.19254651559,NA,55280.19254651559,higher_better,log1p,1,external_ready,Base: ACS PUMS HINCP any member DIS=1. Use median. COL: BEA RPP same as individual income. Disability HH = any member DIS=1.
30,Montana,MT,2024,rel_score_coladj_hh_income,WE,relative,Cost-of-Living Adjusted Household Income: Relative,60989.80915734262,NA,60989.80915734262,higher_better,log1p,1,external_ready,Base: ACS PUMS HINCP any member DIS=1. Use median. COL: BEA RPP same as individual income. Disability HH = any member DIS=1.
31,Nebraska,NE,2024,rel_score_coladj_hh_income,WE,relative,Cost-of-Living Adjusted Household Income: Relative,61773.74115132898,NA,61773.74115132898,higher_better,log1p,1,external_ready,Base: ACS PUMS HINCP any member DIS=1. Use median. COL: BEA RPP same as individual income. Disability HH = any member DIS=1.
32,Nevada,NV,2024,rel_score_coladj_hh_income,WE,relative,Cost-of-Living Adjusted Household Income: Relative,67511.59966368761,NA,67511.59966368761,higher_better,log1p,1,external_ready,Base: ACS PUMS HINCP any member DIS=1. Use median. COL: BEA RPP same as individual income. Disability HH = any member DIS=1.
33,New Hampshire,NH,2024,rel_score_coladj_hh_income,WE,relative,Cost-of-Living Adjusted Household Income: Relative,65370.38582436229,NA,65370.38582436229,higher_better,log1p,1,external_ready,Base: ACS PUMS HINCP any member DIS=1. Use median. COL: BEA RPP same as individual income. Disability HH = any member DIS=1.
34,New Jersey,NJ,2024,rel_score_coladj_hh_income,WE,relative,Cost-of-Living Adjusted Household Income: Relative,72191.72666170156,NA,72191.72666170156,higher_better,log1p,1,external_ready,Base: ACS PUMS HINCP any member DIS=1. Use median. COL: BEA RPP same as individual income. Disability HH = any member DIS=1.
35,New Mexico,NM,2024,rel_score_coladj_hh_income,WE,relative,Cost-of-Living Adjusted Household Income: Relative,54987.95763727743,NA,54987.95763727743,higher_better,log1p,1,external_ready,Base: ACS PUMS HINCP any member DIS=1. Use median. COL: BEA RPP same as individual income. Disability HH = any member DIS=1.
36,New York,NY,2024,rel_score_coladj_hh_income,WE,relative,Cost-of-Living Adjusted Household Income: Relative,57178.98416653496,NA,57178.98416653496,higher_better,log1p,1,external_ready,Base: ACS PUMS HINCP any member DIS=1. Use median. COL: BEA RPP same as individual income. Disability HH = any member DIS=1.
37,North Carolina,NC,2024,rel_score_coladj_hh_income,WE,relative,Cost-of-Living Adjusted Household Income: Relative,57438.864837841575,NA,57438.864837841575,higher_better,log1p,1,external_ready,Base: ACS PUMS HINCP any member DIS=1. Use median. COL: BEA RPP same as individual income. Disability HH = any member DIS=1.
38,North Dakota,ND,2024,rel_score_coladj_hh_income,WE,relative,Cost-of-Living Adjusted Household Income: Relative,62906.55332965063,NA,62906.55332965063,higher_better,log1p,1,external_ready,Base: ACS PUMS HINCP any member DIS=1. Use median. COL: BEA RPP same as individual income. Disability HH = any member DIS=1.
39,Ohio,OH,2024,rel_score_coladj_hh_income,WE,relative,Cost-of-Living Adjusted Household Income: Relative,56389.744934758375,NA,56389.744934758375,higher_better,log1p,1,external_ready,Base: ACS PUMS HINCP any member DIS=1. Use median. COL: BEA RPP same as individual income. Disability HH = any member DIS=1.
40,Oklahoma,OK,2024,rel_score_coladj_hh_income,WE,relative,Cost-of-Living Adjusted Household Income: Relative,54612.81205310392,NA,54612.81205310392,higher_better,log1p,1,external_ready,Base: ACS PUMS HINCP any member DIS=1. Use median. COL: BEA RPP same as individual income. Disability HH = any member DIS=1.
41,Oregon,OR,2024,rel_score_coladj_hh_income,WE,relative,Cost-of-Living Adjusted Household Income: Relative,58811.39083780438,NA,58811.39083780438,higher_better,log1p,1,external_ready,Base: ACS PUMS HINCP any member DIS=1. Use median. COL: BEA RPP same as individual income. Disability HH = any member DIS=1.
42,Pennsylvania,PA,2024,rel_score_coladj_hh_income,WE,relative,Cost-of-Living Adjusted Household Income: Relative,57035.40558510638,NA,57035.40558510638,higher_better,log1p,1,external_ready,Base: ACS PUMS HINCP any member DIS=1. Use median. COL: BEA RPP same as individual income. Disability HH = any member DIS=1.
44,Rhode Island,RI,2024,rel_score_coladj_hh_income,WE,relative,Cost-of-Living Adjusted Household Income: Relative,62228.94507577571,NA,62228.94507577571,higher_better,log1p,1,external_ready,Base: ACS PUMS HINCP any member DIS=1. Use median. COL: BEA RPP same as individual income. Disability HH = any member DIS=1.
45,South Carolina,SC,2024,rel_score_coladj_hh_income,WE,relative,Cost-of-Living Adjusted Household Income: Relative,57208.97345246513,NA,57208.97345246513,higher_better,log1p,1,external_ready,Base: ACS PUMS HINCP any member DIS=1. Use median. COL: BEA RPP same as individual income. Disability HH = any member DIS=1.
46,South Dakota,SD,2024,rel_score_coladj_hh_income,WE,relative,Cost-of-Living Adjusted Household Income: Relative,61296.968731147055,NA,61296.968731147055,higher_better,log1p,1,external_ready,Base: ACS PUMS HINCP any member DIS=1. Use median. COL: BEA RPP same as individual income. Disability HH = any member DIS=1.
47,Tennessee,TN,2024,rel_score_coladj_hh_income,WE,relative,Cost-of-Living Adjusted Household Income: Relative,55664.4880174292,NA,55664.4880174292,higher_better,log1p,1,external_ready,Base: ACS PUMS HINCP any member DIS=1. Use median. COL: BEA RPP same as individual income. Disability HH = any member DIS=1.
48,Texas,TX,2024,rel_score_coladj_hh_income,WE,relative,Cost-of-Living Adjusted Household Income: Relative,62210.63329603433,NA,62210.63329603433,higher_better,log1p,1,external_ready,Base: ACS PUMS HINCP any member DIS=1. Use median. COL: BEA RPP same as individual income. Disability HH = any member DIS=1.
49,Utah,UT,2024,rel_score_coladj_hh_income,WE,relative,Cost-of-Living Adjusted Household Income: Relative,80981.07622370229,NA,80981.07622370229,higher_better,log1p,1,external_ready,Base: ACS PUMS HINCP any member DIS=1. Use median. COL: BEA RPP same as individual income. Disability HH = any member DIS=1.
50,Vermont,VT,2024,rel_score_coladj_hh_income,WE,relative,Cost-of-Living Adjusted Household Income: Relative,56545.88104876625,NA,56545.88104876625,higher_better,log1p,1,external_ready,Base: ACS PUMS HINCP any member DIS=1. Use median. COL: BEA RPP same as individual income. Disability HH = any member DIS=1.
51,Virginia,VA,2024,rel_score_coladj_hh_income,WE,relative,Cost-of-Living Adjusted Household Income: Relative,67139.74869151002,NA,67139.74869151002,higher_better,log1p,1,external_ready,Base: ACS PUMS HINCP any member DIS=1. Use median. COL: BEA RPP same as individual income. Disability HH = any member DIS=1.
53,Washington,WA,2024,rel_score_coladj_hh_income,WE,relative,Cost-of-Living Adjusted Household Income: Relative,65161.08510928341,NA,65161.08510928341,higher_better,log1p,1,external_ready,Base: ACS PUMS HINCP any member DIS=1. Use median. COL: BEA RPP same as individual income. Disability HH = any member DIS=1.
54,West Virginia,WV,2024,rel_score_coladj_hh_income,WE,relative,Cost-of-Living Adjusted Household Income: Relative,49238.982917774265,NA,49238.982917774265,higher_better,log1p,1,external_ready,Base: ACS PUMS HINCP any member DIS=1. Use median. COL: BEA RPP same as individual income. Disability HH = any member DIS=1.
