GEOID,NAME,ABBR,year,indicator_id,category,dimension,indicator_label,value_pwd,value_pwod,value_raw,direction,transform,weight,source_status,notes,value_transformed,value_winsor,z_score,score_100_unadjusted,score_100
16,Idaho,ID,2024,rel_score_renter_burden,WE,relative,Renter Cost Burden: Relative,0.09044629221109791,NA,0.09044629221109791,lower_better,none,1,external_ready,Source: ACS PUMS GRPIP >= 30 (gross rent 30%+ of income) DIS=1 TEN=3 (renter). Denominator = all renter HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25070_007E+ / B25070_001E (general population).,0.09044629221109791,0.09044629221109791,-0.14596259323845634,44.19754591864455,55.80245408135545
17,Illinois,IL,2024,rel_score_renter_burden,WE,relative,Renter Cost Burden: Relative,0.08514384398298303,NA,0.08514384398298303,lower_better,none,1,external_ready,Source: ACS PUMS GRPIP >= 30 (gross rent 30%+ of income) DIS=1 TEN=3 (renter). Denominator = all renter HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25070_007E+ / B25070_001E (general population).,0.08514384398298303,0.08514384398298303,-0.5112095850008851,30.46021538618525,69.53978461381475
18,Indiana,IN,2024,rel_score_renter_burden,WE,relative,Renter Cost Burden: Relative,0.10513260192784724,NA,0.10513260192784724,lower_better,none,1,external_ready,Source: ACS PUMS GRPIP >= 30 (gross rent 30%+ of income) DIS=1 TEN=3 (renter). Denominator = all renter HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25070_007E+ / B25070_001E (general population).,0.10513260192784724,0.10513260192784724,0.8656701871990921,80.66644732417477,19.33355267582523
19,Iowa,IA,2024,rel_score_renter_burden,WE,relative,Renter Cost Burden: Relative,0.1013579443812002,NA,0.1013579443812002,lower_better,none,1,external_ready,Source: ACS PUMS GRPIP >= 30 (gross rent 30%+ of income) DIS=1 TEN=3 (renter). Denominator = all renter HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25070_007E+ / B25070_001E (general population).,0.1013579443812002,0.1013579443812002,0.605661554481838,72.76302407919356,27.236975920806444
20,Kansas,KS,2024,rel_score_renter_burden,WE,relative,Renter Cost Burden: Relative,0.09194583036350676,NA,0.09194583036350676,lower_better,none,1,external_ready,Source: ACS PUMS GRPIP >= 30 (gross rent 30%+ of income) DIS=1 TEN=3 (renter). Denominator = all renter HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25070_007E+ / B25070_001E (general population).,0.09194583036350676,0.09194583036350676,-0.04267034489621497,48.298215968732194,51.701784031267806
21,Kentucky,KY,2024,rel_score_renter_burden,WE,relative,Renter Cost Burden: Relative,0.10880805515239478,NA,0.10880805515239478,lower_better,none,1,external_ready,Source: ACS PUMS GRPIP >= 30 (gross rent 30%+ of income) DIS=1 TEN=3 (renter). Denominator = all renter HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25070_007E+ / B25070_001E (general population).,0.10880805515239478,0.10880805515239478,1.1188453575876527,86.83969411941503,13.160305880584971
22,Louisiana,LA,2024,rel_score_renter_burden,WE,relative,Renter Cost Burden: Relative,0.11243349201904228,NA,0.11243349201904228,lower_better,none,1,external_ready,Source: ACS PUMS GRPIP >= 30 (gross rent 30%+ of income) DIS=1 TEN=3 (renter). Denominator = all renter HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25070_007E+ / B25070_001E (general population).,0.11243349201904228,0.11243349201904228,1.3685752658112684,91.44339600112173,8.556603998878288
23,Maine,ME,2024,rel_score_renter_burden,WE,relative,Renter Cost Burden: Relative,0.12585439947922317,NA,0.12585439947922317,lower_better,none,1,external_ready,Source: ACS PUMS GRPIP >= 30 (gross rent 30%+ of income) DIS=1 TEN=3 (renter). Denominator = all renter HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25070_007E+ / B25070_001E (general population).,0.12585439947922317,0.12585439947922317,2.2930437123982017,98.9077255769489,1.0922744230510943
24,Maryland,MD,2024,rel_score_renter_burden,WE,relative,Renter Cost Burden: Relative,0.08262633714496495,NA,0.08262633714496495,lower_better,none,1,external_ready,Source: ACS PUMS GRPIP >= 30 (gross rent 30%+ of income) DIS=1 TEN=3 (renter). Denominator = all renter HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25070_007E+ / B25070_001E (general population).,0.08262633714496495,0.08262633714496495,-0.6846222728328883,24.679115425444405,75.32088457455559
25,Massachusetts,MA,2024,rel_score_renter_burden,WE,relative,Renter Cost Burden: Relative,0.0959147001773113,NA,0.0959147001773113,lower_better,none,1,external_ready,Source: ACS PUMS GRPIP >= 30 (gross rent 30%+ of income) DIS=1 TEN=3 (renter). Denominator = all renter HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25070_007E+ / B25070_001E (general population).,0.0959147001773113,0.0959147001773113,0.2307161546649853,59.1232338762566,40.8767661237434
26,Michigan,MI,2024,rel_score_renter_burden,WE,relative,Renter Cost Burden: Relative,0.1092956502539192,NA,0.1092956502539192,lower_better,none,1,external_ready,Source: ACS PUMS GRPIP >= 30 (gross rent 30%+ of income) DIS=1 TEN=3 (renter). Denominator = all renter HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25070_007E+ / B25070_001E (general population).,0.1092956502539192,0.1092956502539192,1.1524322284760096,87.54282480776506,12.457175192234942
27,Minnesota,MN,2024,rel_score_renter_burden,WE,relative,Renter Cost Burden: Relative,0.101948452699327,NA,0.101948452699327,lower_better,none,1,external_ready,Source: ACS PUMS GRPIP >= 30 (gross rent 30%+ of income) DIS=1 TEN=3 (renter). Denominator = all renter HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25070_007E+ / B25070_001E (general population).,0.101948452699327,0.101948452699327,0.6463373663950795,74.09695532005517,25.903044679944827
28,Mississippi,MS,2024,rel_score_renter_burden,WE,relative,Renter Cost Burden: Relative,0.10658819062084678,NA,0.10658819062084678,lower_better,none,1,external_ready,Source: ACS PUMS GRPIP >= 30 (gross rent 30%+ of income) DIS=1 TEN=3 (renter). Denominator = all renter HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25070_007E+ / B25070_001E (general population).,0.10658819062084678,0.10658819062084678,0.965935077772196,83.29616657865951,16.70383342134049
29,Missouri,MO,2024,rel_score_renter_burden,WE,relative,Renter Cost Burden: Relative,0.1018682530664082,NA,0.1018682530664082,lower_better,none,1,external_ready,Source: ACS PUMS GRPIP >= 30 (gross rent 30%+ of income) DIS=1 TEN=3 (renter). Denominator = all renter HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25070_007E+ / B25070_001E (general population).,0.1018682530664082,0.1018682530664082,0.6408129985174787,73.91779066750539,26.082209332494617
30,Montana,MT,2024,rel_score_renter_burden,WE,relative,Renter Cost Burden: Relative,0.08292290682480652,NA,0.08292290682480652,lower_better,none,1,external_ready,Source: ACS PUMS GRPIP >= 30 (gross rent 30%+ of income) DIS=1 TEN=3 (renter). Denominator = all renter HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25070_007E+ / B25070_001E (general population).,0.08292290682480652,0.08292290682480652,-0.6641937502429395,25.328315649328005,74.671684350672
31,Nebraska,NE,2024,rel_score_renter_burden,WE,relative,Renter Cost Burden: Relative,0.08333333333333333,NA,0.08333333333333333,lower_better,none,1,external_ready,Source: ACS PUMS GRPIP >= 30 (gross rent 30%+ of income) DIS=1 TEN=3 (renter). Denominator = all renter HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25070_007E+ / B25070_001E (general population).,0.08333333333333333,0.08333333333333333,-0.6359224609950539,26.24134810480149,73.75865189519851
32,Nevada,NV,2024,rel_score_renter_burden,WE,relative,Renter Cost Burden: Relative,0.09214671467146716,NA,0.09214671467146716,lower_better,none,1,external_ready,Source: ACS PUMS GRPIP >= 30 (gross rent 30%+ of income) DIS=1 TEN=3 (renter). Denominator = all renter HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25070_007E+ / B25070_001E (general population).,0.09214671467146716,0.09214671467146716,-0.02883288981541343,48.84989347492561,51.15010652507439
33,New Hampshire,NH,2024,rel_score_renter_burden,WE,relative,Renter Cost Burden: Relative,0.10373049105443471,NA,0.10373049105443471,lower_better,none,1,external_ready,Source: ACS PUMS GRPIP >= 30 (gross rent 30%+ of income) DIS=1 TEN=3 (renter). Denominator = all renter HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25070_007E+ / B25070_001E (general population).,0.10373049105443471,0.10373049105443471,0.769088993644774,77.90797591967001,22.092024080329992
34,New Jersey,NJ,2024,rel_score_renter_burden,WE,relative,Renter Cost Burden: Relative,0.07166039080481909,NA,0.07166039080481909,lower_better,none,1,external_ready,Source: ACS PUMS GRPIP >= 30 (gross rent 30%+ of income) DIS=1 TEN=3 (renter). Denominator = all renter HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25070_007E+ / B25070_001E (general population).,0.07166039080481909,0.07166039080481909,-1.439986350001905,7.493563048156012,92.506436951844
35,New Mexico,NM,2024,rel_score_renter_burden,WE,relative,Renter Cost Burden: Relative,0.09821623987743489,NA,0.09821623987743489,lower_better,none,1,external_ready,Source: ACS PUMS GRPIP >= 30 (gross rent 30%+ of income) DIS=1 TEN=3 (renter). Denominator = all renter HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25070_007E+ / B25070_001E (general population).,0.09821623987743489,0.09821623987743489,0.38925244124949415,65.14552931013286,34.85447068986714
36,New York,NY,2024,rel_score_renter_burden,WE,relative,Renter Cost Burden: Relative,0.08643803699919886,NA,0.08643803699919886,lower_better,none,1,external_ready,Source: ACS PUMS GRPIP >= 30 (gross rent 30%+ of income) DIS=1 TEN=3 (renter). Denominator = all renter HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25070_007E+ / B25070_001E (general population).,0.08643803699919886,0.08643803699919886,-0.4220620656670037,33.64898578300437,66.35101421699562
37,North Carolina,NC,2024,rel_score_renter_burden,WE,relative,Renter Cost Burden: Relative,0.08570434336681898,NA,0.08570434336681898,lower_better,none,1,external_ready,Source: ACS PUMS GRPIP >= 30 (gross rent 30%+ of income) DIS=1 TEN=3 (renter). Denominator = all renter HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25070_007E+ / B25070_001E (general population).,0.08570434336681898,0.08570434336681898,-0.4726008697388864,31.824898092729725,68.17510190727027
38,North Dakota,ND,2024,rel_score_renter_burden,WE,relative,Renter Cost Burden: Relative,0.08264088230850582,NA,0.08264088230850582,lower_better,none,1,external_ready,Source: ACS PUMS GRPIP >= 30 (gross rent 30%+ of income) DIS=1 TEN=3 (renter). Denominator = all renter HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25070_007E+ / B25070_001E (general population).,0.08264088230850582,0.08264088230850582,-0.683620362583237,24.7107461539546,75.2892538460454
39,Ohio,OH,2024,rel_score_renter_burden,WE,relative,Renter Cost Burden: Relative,0.10080913039775148,NA,0.10080913039775148,lower_better,none,1,external_ready,Source: ACS PUMS GRPIP >= 30 (gross rent 30%+ of income) DIS=1 TEN=3 (renter). Denominator = all renter HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25070_007E+ / B25070_001E (general population).,0.10080913039775148,0.10080913039775148,0.5678577612398877,71.49342225341306,28.50657774658694
40,Oklahoma,OK,2024,rel_score_renter_burden,WE,relative,Renter Cost Burden: Relative,0.09854031618710068,NA,0.09854031618710068,lower_better,none,1,external_ready,Source: ACS PUMS GRPIP >= 30 (gross rent 30%+ of income) DIS=1 TEN=3 (renter). Denominator = all renter HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25070_007E+ / B25070_001E (general population).,0.09854031618710068,0.09854031618710068,0.4115756949833613,65.96747753708945,34.03252246291055
41,Oregon,OR,2024,rel_score_renter_burden,WE,relative,Renter Cost Burden: Relative,0.10835671967570938,NA,0.10835671967570938,lower_better,none,1,external_ready,Source: ACS PUMS GRPIP >= 30 (gross rent 30%+ of income) DIS=1 TEN=3 (renter). Denominator = all renter HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25070_007E+ / B25070_001E (general population).,0.10835671967570938,0.10835671967570938,1.08775614784093,86.16486133627386,13.83513866372614
42,Pennsylvania,PA,2024,rel_score_renter_burden,WE,relative,Renter Cost Burden: Relative,0.10519070003351176,NA,0.10519070003351176,lower_better,none,1,external_ready,Source: ACS PUMS GRPIP >= 30 (gross rent 30%+ of income) DIS=1 TEN=3 (renter). Denominator = all renter HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25070_007E+ / B25070_001E (general population).,0.10519070003351176,0.10519070003351176,0.8696721420335681,80.7760199756745,19.2239800243255
44,Rhode Island,RI,2024,rel_score_renter_burden,WE,relative,Renter Cost Burden: Relative,0.104052965912141,NA,0.104052965912141,lower_better,none,1,external_ready,Source: ACS PUMS GRPIP >= 30 (gross rent 30%+ of income) DIS=1 TEN=3 (renter). Denominator = all renter HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25070_007E+ / B25070_001E (general population).,0.104052965912141,0.104052965912141,0.7913019350313062,78.56160902380522,21.438390976194786
45,South Carolina,SC,2024,rel_score_renter_burden,WE,relative,Renter Cost Burden: Relative,0.09233130911799896,NA,0.09233130911799896,lower_better,none,1,external_ready,Source: ACS PUMS GRPIP >= 30 (gross rent 30%+ of income) DIS=1 TEN=3 (renter). Denominator = all renter HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25070_007E+ / B25070_001E (general population).,0.09233130911799896,0.09233130911799896,-0.01611752449901163,49.357031640122,50.642968359878
46,South Dakota,SD,2024,rel_score_renter_burden,WE,relative,Renter Cost Burden: Relative,0.07507768800497203,NA,0.07507768800497203,lower_better,none,1,external_ready,Source: ACS PUMS GRPIP >= 30 (gross rent 30%+ of income) DIS=1 TEN=3 (renter). Denominator = all renter HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25070_007E+ / B25070_001E (general population).,0.07507768800497203,0.07507768800497203,-1.2045936656007654,11.418010163461624,88.58198983653838
47,Tennessee,TN,2024,rel_score_renter_burden,WE,relative,Renter Cost Burden: Relative,0.09059578624250036,NA,0.09059578624250036,lower_better,none,1,external_ready,Source: ACS PUMS GRPIP >= 30 (gross rent 30%+ of income) DIS=1 TEN=3 (renter). Denominator = all renter HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25070_007E+ / B25070_001E (general population).,0.09059578624250036,0.09059578624250036,-0.13566503956001238,44.60430432650534,55.39569567349466
48,Texas,TX,2024,rel_score_renter_burden,WE,relative,Renter Cost Burden: Relative,0.0807654301725371,NA,0.0807654301725371,lower_better,none,1,external_ready,Source: ACS PUMS GRPIP >= 30 (gross rent 30%+ of income) DIS=1 TEN=3 (renter). Denominator = all renter HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25070_007E+ / B25070_001E (general population).,0.0807654301725371,0.0807654301725371,-0.8128065840016643,20.81644800353481,79.18355199646518
49,Utah,UT,2024,rel_score_renter_burden,WE,relative,Renter Cost Burden: Relative,0.0652428320655354,NA,0.0652428320655354,lower_better,none,1,external_ready,Source: ACS PUMS GRPIP >= 30 (gross rent 30%+ of income) DIS=1 TEN=3 (renter). Denominator = all renter HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25070_007E+ / B25070_001E (general population).,0.0652428320655354,0.0652428320655354,-1.8820451732363537,2.9914941242199755,97.00850587578005
50,Vermont,VT,2024,rel_score_renter_burden,WE,relative,Renter Cost Burden: Relative,0.11381932021466903,NA,0.11381932021466903,lower_better,none,1,external_ready,Source: ACS PUMS GRPIP >= 30 (gross rent 30%+ of income) DIS=1 TEN=3 (renter). Denominator = all renter HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25070_007E+ / B25070_001E (general population).,0.11381932021466903,0.11381932021466903,1.4640348644299577,92.84077887186275,7.159221128137233
51,Virginia,VA,2024,rel_score_renter_burden,WE,relative,Renter Cost Burden: Relative,0.0768538476922735,NA,0.0768538476922735,lower_better,none,1,external_ready,Source: ACS PUMS GRPIP >= 30 (gross rent 30%+ of income) DIS=1 TEN=3 (renter). Denominator = all renter HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25070_007E+ / B25070_001E (general population).,0.0768538476922735,0.0768538476922735,-1.0822469769076448,13.957139979260932,86.04286002073907
53,Washington,WA,2024,rel_score_renter_burden,WE,relative,Renter Cost Burden: Relative,0.09214159637021237,NA,0.09214159637021237,lower_better,none,1,external_ready,Source: ACS PUMS GRPIP >= 30 (gross rent 30%+ of income) DIS=1 TEN=3 (renter). Denominator = all renter HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25070_007E+ / B25070_001E (general population).,0.09214159637021237,0.09214159637021237,-0.02918545226502611,48.83583418515104,51.16416581484896
54,West Virginia,WV,2024,rel_score_renter_burden,WE,relative,Renter Cost Burden: Relative,0.1251262079907688,NA,0.1251262079907688,lower_better,none,1,external_ready,Source: ACS PUMS GRPIP >= 30 (gross rent 30%+ of income) DIS=1 TEN=3 (renter). Denominator = all renter HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25070_007E+ / B25070_001E (general population).,0.1251262079907688,0.1251262079907688,2.2428839108984473,98.75478492322505,1.2452150767749544
55,Wisconsin,WI,2024,rel_score_renter_burden,WE,relative,Renter Cost Burden: Relative,0.0905654572226007,NA,0.0905654572226007,lower_better,none,1,external_ready,Source: ACS PUMS GRPIP >= 30 (gross rent 30%+ of income) DIS=1 TEN=3 (renter). Denominator = all renter HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25070_007E+ / B25070_001E (general population).,0.0905654572226007,0.0905654572226007,-0.13775418457470917,44.52173472322982,55.47826527677018
56,Wyoming,WY,2024,rel_score_renter_burden,WE,relative,Renter Cost Burden: Relative,0.07896210565615083,NA,0.07896210565615083,lower_better,none,1,external_ready,Source: ACS PUMS GRPIP >= 30 (gross rent 30%+ of income) DIS=1 TEN=3 (renter). Denominator = all renter HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25070_007E+ / B25070_001E (general population).,0.07896210565615083,0.07896210565615083,-0.937024459678252,17.43729881390645,82.56270118609355
72,Puerto Rico,PR,2024,rel_score_renter_burden,WE,relative,Renter Cost Burden: Relative,NA,NA,NA,lower_better,none,1,external_ready,Source: ACS PUMS GRPIP >= 30 (gross rent 30%+ of income) DIS=1 TEN=3 (renter). Denominator = all renter HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25070_007E+ / B25070_001E (general population).,NA,NA,NA,NA,NA
000,United States,USA,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,NA,NA,NA,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,NA,NA,NA,NA,NA
01,Alabama,AL,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.09810598473214484,0.3273241192050032,0.2292181344728584,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.2292181344728584,0.2292181344728584,-0.31428051890717623,37.66539964235487,62.33460035764513
02,Alaska,AK,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.07003089598352215,0.32190672355450933,0.2518758275709872,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.2518758275709872,0.2518758275709872,0.12201982585549076,54.855834158395346,45.144165841604654
04,Arizona,AZ,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.08284350214327883,0.3779229446341026,0.29507944249082374,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.29507944249082374,0.29507944249082374,0.9539558929070352,82.99470153590221,17.00529846409779
05,Arkansas,AR,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.11302306133607797,0.29182078414975393,0.17879772281367595,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.17879772281367595,0.17879772281367595,-1.285184436384709,9.936392047846368,90.06360795215363
06,California,CA,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.07204167531389437,0.43241543011310574,0.36037375479921135,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.36037375479921135,0.36037375479921135,2.211274140083023,98.64915705074836,1.3508429492516285
08,Colorado,CO,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.08279936084703908,0.3906096163468212,0.3078102554997821,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.3078102554997821,0.3078102554997821,1.1991025669687598,88.47559669512175,11.524403304878248
09,Connecticut,CT,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.09985121971759818,0.3791090026106729,0.2792577828930747,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.2792577828930747,0.2792577828930747,0.649291357673059,74.19249646095115,25.807503539048852
10,Delaware,DE,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.09033860635377174,0.3638384102497058,0.2734998038959341,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.2734998038959341,0.2734998038959341,0.5384147467705966,70.48546261312319,29.51453738687681
11,District of Columbia,DC,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.06397332506203474,0.3459212158808933,0.28194789081885857,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.28194789081885857,0.28194789081885857,0.701092527826839,75.8377363404524,24.162263659547605
12,Florida,FL,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.08817989274931279,0.4552386102473976,0.3670587174980848,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.3670587174980848,0.3670587174980848,2.340000904878196,99.03581534154732,0.9641846584526804
13,Georgia,GA,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.08284118116520352,0.373869771372236,0.2910285902070325,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.2910285902070325,0.2910285902070325,0.875952000792055,80.94719358401146,19.05280641598854
15,Hawaii,HI,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.07221250198822968,0.4409098139017019,0.3686973119134722,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.3686973119134722,0.3686973119134722,2.371553954222781,99.11432698650276,0.8856730134972253
16,Idaho,ID,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.09044629221109791,0.32858193336727193,0.23813564115617403,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.23813564115617403,0.23813564115617403,-0.1425635120828888,44.33174580986382,55.66825419013618
17,Illinois,IL,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.08514384398298303,0.33168779748115074,0.2465439534981677,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.2465439534981677,0.2465439534981677,0.01934836296086855,50.77183984631254,49.22816015368746
18,Indiana,IN,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.10513260192784724,0.3104200309654219,0.2052874290375747,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.2052874290375747,0.2052874290375747,-0.775094203098635,21.91419983750812,78.08580016249188
19,Iowa,IA,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.1013579443812002,0.28106196129451944,0.17970401691331922,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.17970401691331922,0.17970401691331922,-1.2677326849456632,10.244671419636536,89.75532858036347
20,Kansas,KS,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.09194583036350676,0.28570919458303634,0.1937633642195296,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.1937633642195296,0.1937633642195296,-0.9970035312638942,15.93813979472865,84.06186020527134
21,Kentucky,KY,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.10880805515239478,0.2963760885341074,0.18756803338171263,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.18756803338171263,0.18756803338171263,-1.1163018626850023,13.214647228780892,86.78535277121911
22,Louisiana,LA,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.11243349201904228,0.382152524969663,0.2697190329506207,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.2697190329506207,0.2697190329506207,0.46561158628268584,67.92532259431057,32.07467740568943
23,Maine,ME,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.12585439947922317,0.3082347835521319,0.1823803840729087,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.1823803840729087,0.1823803840729087,-1.216196109294155,11.1955112743968,88.80448872560319
24,Maryland,MD,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.08262633714496495,0.38459474866704674,0.30196841152208176,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.30196841152208176,0.30196841152208176,1.0866110379114235,86.13956275745176,13.860437242548244
25,Massachusetts,MA,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.0959147001773113,0.3655230683183987,0.2696083681410874,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.2696083681410874,0.2696083681410874,0.4634806061187579,67.8490043508524,32.1509956491476
26,Michigan,MI,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.1092956502539192,0.33412453080150145,0.2248288805475823,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.2248288805475823,0.2248288805475823,-0.39880072988165594,34.50200196082732,65.49799803917267
27,Minnesota,MN,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.101948452699327,0.3050518705733682,0.2031034178740412,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.2031034178740412,0.2031034178740412,-0.8171498889748756,20.69213878010619,79.30786121989381
28,Mississippi,MS,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.10658819062084678,0.3423960508828555,0.23580786026200873,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.23580786026200873,0.23580786026200873,-0.18738765204531704,42.56783516835365,57.43216483164635
29,Missouri,MO,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.1018682530664082,0.28615353764914275,0.18428528458273455,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.18428528458273455,0.18428528458273455,-1.1795150250559614,11.90965786827986,88.09034213172013
